OnsetTemperature,TemperatureStep,FattyAcid,EquivalentChainLength
60.0,1.0,"{8,[]}",8.0
60.0,1.0,"{10,[]}",10.0
60.0,1.0,"{11,[]}",11.0
60.0,1.0,"{12,[]}",12.0
60.0,1.0,"{13,[]}",13.0
60.0,1.0,"{14,[]}",14.0
60.0,1.0,"{14,[{9,1,1}]}",14.59444957558165
60.0,1.0,"{15,[]}",15.0
60.0,1.0,"{15,[{10,1,1}]}",15.600291890905773
60.0,1.0,"{16,[]}",16.0
60.0,1.0,"{16,[{9,1,1}]}",16.470022597240252
60.0,1.0,"{17,[]}",17.0
60.0,1.0,"{17,[{10,1,1}]}",17.47398212512413
60.0,1.0,"{18,[]}",18.0
60.0,1.0,"{18,[{9,-1,1}]}",18.271286398820493
60.0,1.0,"{18,[{9,1,1}]}",18.396345637407194
60.0,1.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.842399031120003
60.0,1.0,"{19,[]}",19.0
60.0,1.0,"{18,[{9,1,1}, {12,1,1}]}",19.12766412050638
60.0,1.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.632551679931627
60.0,1.0,"{20,[]}",20.0
60.0,1.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.004257251518425
60.0,1.0,"{20,[{11,1,1}]}",20.390475109269456
60.0,1.0,"{21,[]}",21.0
60.0,1.0,"{20,[{11,1,1}, {14,1,1}]}",21.140771937921883
60.0,1.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.637569953268333
60.0,1.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",21.992384468932094
60.0,1.0,"{22,[]}",22.0
60.0,1.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.023793462930033
60.0,1.0,"{22,[{13,1,1}]}",22.397620653707
60.0,1.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",22.954682038388423
60.0,1.0,"{23,[]}",23.0
60.0,1.0,"{22,[{13,1,1}, {16,1,1}]}",23.157313764183527
60.0,1.0,"{24,[]}",24.0
60.0,1.0,"{24,[{15,1,1}]}",
60.0,1.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
60.0,2.0,"{8,[]}",8.0
60.0,2.0,"{10,[]}",10.0
60.0,2.0,"{11,[]}",11.0
60.0,2.0,"{12,[]}",12.0
60.0,2.0,"{13,[]}",13.0
60.0,2.0,"{14,[]}",14.0
60.0,2.0,"{14,[{9,1,1}]}",14.629752643999652
60.0,2.0,"{15,[]}",15.0
60.0,2.0,"{15,[{10,1,1}]}",15.636776596711183
60.0,2.0,"{16,[]}",16.0
60.0,2.0,"{16,[{9,1,1}]}",16.512453120492353
60.0,2.0,"{17,[]}",17.0
60.0,2.0,"{17,[{10,1,1}]}",17.51790660862683
60.0,2.0,"{18,[]}",18.0
60.0,2.0,"{18,[{9,-1,1}]}",18.29901909081321
60.0,2.0,"{18,[{9,1,1}]}",18.44256934922477
60.0,2.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.87891572618922
60.0,2.0,"{19,[]}",19.0
60.0,2.0,"{18,[{9,1,1}, {12,1,1}]}",19.20709932641933
60.0,2.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.739869560568803
60.0,2.0,"{20,[]}",20.0
60.0,2.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.11689196864705
60.0,2.0,"{20,[{11,1,1}]}",20.441326820402136
60.0,2.0,"{21,[]}",21.0
60.0,2.0,"{20,[{11,1,1}, {14,1,1}]}",21.224279597268836
60.0,2.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.75755120935077
60.0,2.0,"{22,[]}",22.0
60.0,2.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.146170839469807
60.0,2.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.150098183603333
60.0,2.0,"{22,[{13,1,1}]}",22.451153657339223
60.0,2.0,"{23,[]}",23.0
60.0,2.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.175173439048567
60.0,2.0,"{22,[{13,1,1}, {16,1,1}]}",23.210480673934587
60.0,2.0,"{24,[]}",24.0
60.0,2.0,"{24,[{15,1,1}]}",
60.0,2.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
60.0,3.0,"{8,[]}",8.0
60.0,3.0,"{10,[]}",10.0
60.0,3.0,"{11,[]}",11.0
60.0,3.0,"{12,[]}",12.0
60.0,3.0,"{13,[]}",13.0
60.0,3.0,"{14,[]}",14.0
60.0,3.0,"{14,[{9,1,1}]}",14.652213780455854
60.0,3.0,"{15,[]}",15.0
60.0,3.0,"{15,[{10,1,1}]}",15.66017433941705
60.0,3.0,"{16,[]}",16.0
60.0,3.0,"{16,[{9,1,1}]}",16.536043829296425
60.0,3.0,"{17,[]}",17.0
60.0,3.0,"{17,[{10,1,1}]}",17.543226381461675
60.0,3.0,"{18,[]}",18.0
60.0,3.0,"{18,[{9,-1,1}]}",18.316340283834137
60.0,3.0,"{18,[{9,1,1}]}",18.471894077539044
60.0,3.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.900023784983745
60.0,3.0,"{19,[]}",19.0
60.0,3.0,"{18,[{9,1,1}, {12,1,1}]}",19.25616119450911
60.0,3.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.804607851007464
60.0,3.0,"{20,[]}",20.0
60.0,3.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.187382458539926
60.0,3.0,"{20,[{11,1,1}]}",20.488288596341263
60.0,3.0,"{21,[]}",21.0
60.0,3.0,"{20,[{11,1,1}, {14,1,1}]}",21.276573608461938
60.0,3.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.827640020808047
60.0,3.0,"{22,[]}",22.0
60.0,3.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.220066518847005
60.0,3.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.241500369549147
60.0,3.0,"{22,[{13,1,1}]}",22.48189209164819
60.0,3.0,"{23,[]}",23.0
60.0,3.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.262688232013385
60.0,3.0,"{22,[{13,1,1}, {16,1,1}]}",23.295779884736938
60.0,3.0,"{24,[]}",24.0
60.0,3.0,"{24,[{15,1,1}]}",
60.0,3.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
60.0,4.0,"{8,[]}",8.0
60.0,4.0,"{10,[]}",10.0
60.0,4.0,"{11,[]}",11.0
60.0,4.0,"{12,[]}",12.0
60.0,4.0,"{13,[]}",13.0
60.0,4.0,"{14,[]}",14.0
60.0,4.0,"{14,[{9,1,1}]}",14.66940272441495
60.0,4.0,"{15,[]}",15.0
60.0,4.0,"{15,[{10,1,1}]}",15.677442789683981
60.0,4.0,"{16,[]}",16.0
60.0,4.0,"{16,[{9,1,1}]}",16.557140104066296
60.0,4.0,"{17,[]}",17.0
60.0,4.0,"{17,[{10,1,1}]}",17.56158415841584
60.0,4.0,"{18,[]}",18.0
60.0,4.0,"{18,[{9,-1,1}]}",18.327997455740483
60.0,4.0,"{18,[{9,1,1}]}",18.492102194423833
60.0,4.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.916145446835582
60.0,4.0,"{19,[]}",19.0
60.0,4.0,"{18,[{9,1,1}, {12,1,1}]}",19.29254465718259
60.0,4.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.852604556637075
60.0,4.0,"{20,[]}",20.0
60.0,4.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.23714873200823
60.0,4.0,"{20,[{11,1,1}]}",20.492346355951568
60.0,4.0,"{21,[]}",21.0
60.0,4.0,"{20,[{11,1,1}, {14,1,1}]}",21.31209453197405
60.0,4.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.881603336422614
60.0,4.0,"{22,[]}",22.0
60.0,4.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.273715415019765
60.0,4.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.314476284584984
60.0,4.0,"{22,[{13,1,1}]}",22.5022233201581
60.0,4.0,"{23,[]}",23.0
60.0,4.0,"{22,[{13,1,1}, {16,1,1}]}",23.31239135833127
60.0,4.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.341693568413216
60.0,4.0,"{24,[]}",24.0
60.0,4.0,"{24,[{15,1,1}]}",
60.0,4.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
60.0,5.0,"{8,[]}",8.0
60.0,5.0,"{10,[]}",10.0
60.0,5.0,"{11,[]}",11.0
60.0,5.0,"{12,[]}",12.0
60.0,5.0,"{13,[]}",13.0
60.0,5.0,"{14,[]}",14.0
60.0,5.0,"{14,[{9,1,1}]}",14.681539807524057
60.0,5.0,"{15,[]}",15.0
60.0,5.0,"{15,[{10,1,1}]}",15.688379482523832
60.0,5.0,"{16,[]}",16.0
60.0,5.0,"{16,[{9,1,1}]}",16.570427639526454
60.0,5.0,"{17,[]}",17.0
60.0,5.0,"{17,[{10,1,1}]}",17.576923076923073
60.0,5.0,"{18,[]}",18.0
60.0,5.0,"{18,[{9,-1,1}]}",18.337362199495285
60.0,5.0,"{18,[{9,1,1}]}",18.509230973568865
60.0,5.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.927613228848454
60.0,5.0,"{19,[]}",19.0
60.0,5.0,"{18,[{9,1,1}, {12,1,1}]}",19.32128029998661
60.0,5.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.892058390250437
60.0,5.0,"{20,[]}",20.0
60.0,5.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.382167431192666
60.0,5.0,"{20,[{11,1,1}]}",20.51175458715596
60.0,5.0,"{21,[]}",21.0
60.0,5.0,"{20,[{11,1,1}, {14,1,1}]}",21.342028985507245
60.0,5.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.922028985507247
60.0,5.0,"{22,[]}",22.0
60.0,5.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.312887236679064
60.0,5.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.370198265179678
60.0,5.0,"{22,[{13,1,1}]}",22.521065675340772
60.0,5.0,"{23,[]}",23.0
60.0,5.0,"{22,[{13,1,1}, {16,1,1}]}",23.366521468574984
60.0,5.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.411325451151214
60.0,5.0,"{24,[]}",24.0
60.0,5.0,"{24,[{15,1,1}]}",
60.0,5.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
60.0,6.0,"{8,[]}",8.0
60.0,6.0,"{10,[]}",10.0
60.0,6.0,"{11,[]}",11.0
60.0,6.0,"{12,[]}",12.0
60.0,6.0,"{13,[]}",13.0
60.0,6.0,"{14,[]}",14.0
60.0,6.0,"{14,[{9,1,1}]}",14.691052631578945
60.0,6.0,"{15,[]}",15.0
60.0,6.0,"{15,[{10,1,1}]}",15.700682128240112
60.0,6.0,"{16,[]}",16.0
60.0,6.0,"{16,[{9,1,1}]}",16.581253627394084
60.0,6.0,"{17,[]}",17.0
60.0,6.0,"{17,[{10,1,1}]}",17.588673621460508
60.0,6.0,"{18,[]}",18.0
60.0,6.0,"{18,[{9,-1,1}]}",18.346259050683827
60.0,6.0,"{18,[{9,1,1}]}",18.523893805309733
60.0,6.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.9419147224457
60.0,6.0,"{19,[]}",19.0
60.0,6.0,"{18,[{9,1,1}, {12,1,1}]}",19.346024636058228
60.0,6.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.920652695568705
60.0,6.0,"{20,[]}",20.0
60.0,6.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.313082499137035
60.0,6.0,"{20,[{11,1,1}]}",20.523645150155335
60.0,6.0,"{21,[]}",21.0
60.0,6.0,"{20,[{11,1,1}, {14,1,1}]}",21.365284071104917
60.0,6.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.955733705123738
60.0,6.0,"{22,[]}",22.0
60.0,6.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.34990654205608
60.0,6.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.419439252336453
60.0,6.0,"{22,[{13,1,1}]}",22.53644859813084
60.0,6.0,"{23,[]}",23.0
60.0,6.0,"{22,[{13,1,1}, {16,1,1}]}",23.38710879284649
60.0,6.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.466840536512663
60.0,6.0,"{24,[]}",24.0
60.0,6.0,"{24,[{15,1,1}]}",
60.0,6.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
60.0,7.0,"{8,[]}",8.0
60.0,7.0,"{10,[]}",10.0
60.0,7.0,"{11,[]}",11.0
60.0,7.0,"{12,[]}",12.0
60.0,7.0,"{13,[]}",13.0
60.0,7.0,"{14,[]}",14.0
60.0,7.0,"{14,[{9,1,1}]}",14.700891484783275
60.0,7.0,"{15,[]}",15.0
60.0,7.0,"{15,[{10,1,1}]}",15.710870258208482
60.0,7.0,"{16,[]}",16.0
60.0,7.0,"{16,[{9,1,1}]}",16.5928062436376
60.0,7.0,"{17,[]}",17.0
60.0,7.0,"{17,[{10,1,1}]}",17.598537604456823
60.0,7.0,"{18,[]}",18.0
60.0,7.0,"{18,[{9,-1,1}]}",18.350870623478748
60.0,7.0,"{18,[{9,1,1}]}",18.53248455345441
60.0,7.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.94326905073956
60.0,7.0,"{19,[]}",19.0
60.0,7.0,"{18,[{9,1,1}, {12,1,1}]}",19.36139823341477
60.0,7.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.947002443149785
60.0,7.0,"{20,[]}",20.0
60.0,7.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.337096774193547
60.0,7.0,"{20,[{11,1,1}]}",20.53508064516129
60.0,7.0,"{21,[]}",21.0
60.0,7.0,"{20,[{11,1,1}, {14,1,1}]}",21.3821370309951
60.0,7.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.980424143556274
60.0,7.0,"{22,[]}",22.0
60.0,7.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.375273044997815
60.0,7.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.452599388379202
60.0,7.0,"{22,[{13,1,1}]}",22.54477937964176
60.0,7.0,"{23,[]}",23.0
60.0,7.0,"{22,[{13,1,1}, {16,1,1}]}",23.404450261780106
60.0,7.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.510907504363004
60.0,7.0,"{24,[]}",24.0
60.0,7.0,"{24,[{15,1,1}]}",
60.0,7.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
60.0,8.0,"{8,[]}",8.0
60.0,8.0,"{10,[]}",10.0
60.0,8.0,"{11,[]}",11.0
60.0,8.0,"{12,[]}",12.0
60.0,8.0,"{13,[]}",13.0
60.0,8.0,"{14,[]}",14.0
60.0,8.0,"{14,[{9,1,1}]}",14.708860759493671
60.0,8.0,"{15,[]}",15.0
60.0,8.0,"{15,[{10,1,1}]}",15.718670076726342
60.0,8.0,"{16,[]}",16.0
60.0,8.0,"{16,[{9,1,1}]}",16.601243684415078
60.0,8.0,"{17,[]}",17.0
60.0,8.0,"{17,[{10,1,1}]}",17.606217616580313
60.0,8.0,"{18,[]}",18.0
60.0,8.0,"{18,[{9,-1,1}]}",18.354354354354356
60.0,8.0,"{18,[{9,1,1}]}",18.541827541827544
60.0,8.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.949806949806952
60.0,8.0,"{19,[]}",19.0
60.0,8.0,"{18,[{9,1,1}, {12,1,1}]}",19.375807145931983
60.0,8.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.968575118381402
60.0,8.0,"{20,[]}",20.0
60.0,8.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.360110803324105
60.0,8.0,"{20,[{11,1,1}]}",20.54293628808864
60.0,8.0,"{21,[]}",21.0
60.0,8.0,"{20,[{11,1,1}, {14,1,1}]}",21.400187003272563
60.0,8.0,"{22,[]}",22.0
60.0,8.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.004014049172095
60.0,8.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.39889613647767
60.0,8.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.485198193677874
60.0,8.0,"{22,[{13,1,1}]}",22.55594581033617
60.0,8.0,"{23,[]}",23.0
60.0,8.0,"{22,[{13,1,1}, {16,1,1}]}",23.418208373904573
60.0,8.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.54673807205452
60.0,8.0,"{24,[]}",24.0
60.0,8.0,"{24,[{15,1,1}]}",
60.0,8.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
60.0,9.0,"{8,[]}",8.0
60.0,9.0,"{10,[]}",10.0
60.0,9.0,"{11,[]}",11.0
60.0,9.0,"{12,[]}",12.0
60.0,9.0,"{13,[]}",13.0
60.0,9.0,"{14,[]}",14.0
60.0,9.0,"{14,[{9,1,1}]}",14.715363239380705
60.0,9.0,"{15,[]}",15.0
60.0,9.0,"{15,[{10,1,1}]}",15.722817133443161
60.0,9.0,"{16,[]}",16.0
60.0,9.0,"{16,[{9,1,1}]}",16.606657906263692
60.0,9.0,"{17,[]}",17.0
60.0,9.0,"{17,[{10,1,1}]}",17.612511251125117
60.0,9.0,"{18,[]}",18.0
60.0,9.0,"{18,[{9,-1,1}]}",18.35652173913044
60.0,9.0,"{18,[{9,1,1}]}",18.54975845410628
60.0,9.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.95797101449275
60.0,9.0,"{19,[]}",19.0
60.0,9.0,"{18,[{9,1,1}, {12,1,1}]}",19.39086047642197
60.0,9.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.981526494895476
60.0,9.0,"{20,[]}",20.0
60.0,9.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.38048016701461
60.0,9.0,"{20,[{11,1,1}]}",20.552192066805844
60.0,9.0,"{21,[]}",21.0
60.0,9.0,"{20,[{11,1,1}, {14,1,1}]}",21.413648293963252
60.0,9.0,"{22,[]}",22.0
60.0,9.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.015486725663717
60.0,9.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.4120575221239
60.0,9.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.505530973451336
60.0,9.0,"{22,[{13,1,1}]}",22.55309734513275
60.0,9.0,"{23,[]}",23.0
60.0,9.0,"{22,[{13,1,1}, {16,1,1}]}",23.430881585811164
60.0,9.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.576421491914456
60.0,9.0,"{24,[]}",24.0
60.0,9.0,"{24,[{15,1,1}]}",
60.0,9.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
60.0,10.0,"{8,[]}",8.0
60.0,10.0,"{10,[]}",10.0
60.0,10.0,"{11,[]}",11.0
60.0,10.0,"{12,[]}",12.0
60.0,10.0,"{13,[]}",13.0
60.0,10.0,"{14,[]}",14.0
60.0,10.0,"{14,[{9,1,1}]}",14.72033524481694
60.0,10.0,"{15,[]}",15.0
60.0,10.0,"{15,[{10,1,1}]}",15.731617647058822
60.0,10.0,"{16,[]}",16.0
60.0,10.0,"{16,[{9,1,1}]}",16.61365853658537
60.0,10.0,"{17,[]}",17.0
60.0,10.0,"{17,[{10,1,1}]}",17.61985957873621
60.0,10.0,"{18,[]}",18.0
60.0,10.0,"{18,[{9,-1,1}]}",18.362068965517242
60.0,10.0,"{18,[{9,1,1}]}",18.560344827586203
60.0,10.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.96443965517241
60.0,10.0,"{19,[]}",19.0
60.0,10.0,"{18,[{9,1,1}, {12,1,1}]}",19.403575297941497
60.0,10.0,"{20,[]}",20.0
60.0,10.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",20.00462160600808
60.0,10.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.402657423454645
60.0,10.0,"{20,[{11,1,1}]}",20.561525129982666
60.0,10.0,"{21,[]}",21.0
60.0,10.0,"{20,[{11,1,1}, {14,1,1}]}",21.419410745233968
60.0,10.0,"{22,[]}",22.0
60.0,10.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.041789287816364
60.0,10.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.434373160682753
60.0,10.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.535609181871685
60.0,10.0,"{22,[{13,1,1}]}",22.562683931724536
60.0,10.0,"{23,[]}",23.0
60.0,10.0,"{22,[{13,1,1}, {16,1,1}]}",23.44419766796224
60.0,10.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.613548028872852
60.0,10.0,"{24,[]}",24.0
60.0,10.0,"{24,[{15,1,1}]}",
60.0,10.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
70.0,1.0,"{8,[]}",8.0
70.0,1.0,"{10,[]}",10.0
70.0,1.0,"{11,[]}",11.0
70.0,1.0,"{12,[]}",12.0
70.0,1.0,"{13,[]}",13.0
70.0,1.0,"{14,[]}",14.0
70.0,1.0,"{14,[{9,1,1}]}",14.595936694229572
70.0,1.0,"{15,[]}",15.0
70.0,1.0,"{15,[{10,1,1}]}",15.601867181751288
70.0,1.0,"{16,[]}",16.0
70.0,1.0,"{16,[{9,1,1}]}",16.4730486862442
70.0,1.0,"{17,[]}",17.0
70.0,1.0,"{17,[{10,1,1}]}",17.475113122171944
70.0,1.0,"{18,[]}",18.0
70.0,1.0,"{18,[{9,-1,1}]}",18.272341323207552
70.0,1.0,"{18,[{9,1,1}]}",18.395802019882396
70.0,1.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.844289745009625
70.0,1.0,"{19,[]}",19.0
70.0,1.0,"{18,[{9,1,1}, {12,1,1}]}",19.12893477039929
70.0,1.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.634564467385196
70.0,1.0,"{20,[]}",20.0
70.0,1.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.0043096115679
70.0,1.0,"{20,[{11,1,1}]}",20.39047349021832
70.0,1.0,"{21,[]}",21.0
70.0,1.0,"{20,[{11,1,1}, {14,1,1}]}",21.140480591497223
70.0,1.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.638343345656192
70.0,1.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",21.99358826247689
70.0,1.0,"{22,[]}",22.0
70.0,1.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.023235853105263
70.0,1.0,"{22,[{13,1,1}]}",22.398074918766476
70.0,1.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",22.955796701612407
70.0,1.0,"{23,[]}",23.0
70.0,1.0,"{22,[{13,1,1}, {16,1,1}]}",23.157193112386594
70.0,1.0,"{24,[]}",24.0
70.0,1.0,"{24,[{15,1,1}]}",
70.0,1.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
70.0,2.0,"{8,[]}",8.0
70.0,2.0,"{10,[]}",10.0
70.0,2.0,"{11,[]}",11.0
70.0,2.0,"{12,[]}",12.0
70.0,2.0,"{13,[]}",13.0
70.0,2.0,"{14,[]}",14.0
70.0,2.0,"{14,[{9,1,1}]}",14.631124427211843
70.0,2.0,"{15,[]}",15.0
70.0,2.0,"{15,[{10,1,1}]}",15.638990156762667
70.0,2.0,"{16,[]}",16.0
70.0,2.0,"{16,[{9,1,1}]}",16.51285755561976
70.0,2.0,"{17,[]}",17.0
70.0,2.0,"{17,[{10,1,1}]}",17.517207180402654
70.0,2.0,"{18,[]}",18.0
70.0,2.0,"{18,[{9,-1,1}]}",18.299614796052975
70.0,2.0,"{18,[{9,1,1}]}",18.443248377394333
70.0,2.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.877420716584876
70.0,2.0,"{19,[]}",19.0
70.0,2.0,"{18,[{9,1,1}, {12,1,1}]}",19.207163859930496
70.0,2.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.739107190590747
70.0,2.0,"{20,[]}",20.0
70.0,2.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.11634254520641
70.0,2.0,"{20,[{11,1,1}]}",20.439667917661776
70.0,2.0,"{21,[]}",21.0
70.0,2.0,"{20,[{11,1,1}, {14,1,1}]}",21.224907493061977
70.0,2.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.756475485661422
70.0,2.0,"{22,[]}",22.0
70.0,2.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.146224677716386
70.0,2.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.1512584407612
70.0,2.0,"{22,[{13,1,1}]}",22.448741559238794
70.0,2.0,"{23,[]}",23.0
70.0,2.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.143476644777603
70.0,2.0,"{22,[{13,1,1}, {16,1,1}]}",23.244083756659645
70.0,2.0,"{24,[]}",24.0
70.0,2.0,"{24,[{15,1,1}]}",
70.0,2.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
70.0,3.0,"{8,[]}",8.0
70.0,3.0,"{10,[]}",10.0
70.0,3.0,"{11,[]}",11.0
70.0,3.0,"{12,[]}",12.0
70.0,3.0,"{13,[]}",13.0
70.0,3.0,"{14,[]}",14.0
70.0,3.0,"{14,[{9,1,1}]}",14.652918698115695
70.0,3.0,"{15,[]}",15.0
70.0,3.0,"{15,[{10,1,1}]}",15.660889737991265
70.0,3.0,"{16,[]}",16.0
70.0,3.0,"{16,[{9,1,1}]}",16.537738577212263
70.0,3.0,"{17,[]}",17.0
70.0,3.0,"{17,[{10,1,1}]}",17.543924955330553
70.0,3.0,"{18,[]}",18.0
70.0,3.0,"{18,[{9,-1,1}]}",18.316715542521994
70.0,3.0,"{18,[{9,1,1}]}",18.472378536894666
70.0,3.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.90037251327574
70.0,3.0,"{19,[]}",19.0
70.0,3.0,"{18,[{9,1,1}, {12,1,1}]}",19.255757964850332
70.0,3.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.806115079046624
70.0,3.0,"{20,[]}",20.0
70.0,3.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.186986301369856
70.0,3.0,"{20,[{11,1,1}]}",20.47294520547945
70.0,3.0,"{21,[]}",21.0
70.0,3.0,"{20,[{11,1,1}, {14,1,1}]}",21.276939094221756
70.0,3.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.829776158250912
70.0,3.0,"{22,[]}",22.0
70.0,3.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.222633136094682
70.0,3.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.24241863905326
70.0,3.0,"{22,[{13,1,1}]}",22.48187869822486
70.0,3.0,"{23,[]}",23.0
70.0,3.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.264558139534888
70.0,3.0,"{22,[{13,1,1}, {16,1,1}]}",23.296744186046517
70.0,3.0,"{24,[]}",24.0
70.0,3.0,"{24,[{15,1,1}]}",
